internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
151923,Pediocactus paradinei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CACTACEAE,Pediocactus,paradinei,,,,,B.W.Benson,
152215,Echinocereus chisosensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CACTACEAE,Echinocereus,chisosensis,,,,,W.T.Marshall,"Only the species-level entry <span style=""font-style: italic;"">Echinocereus chisoensis </span>appears in the 1994 and 1999 Kartesz lists for North America north of Mexico. These lists do not mention typical varieties when only the typical variety occurs within the geographical territory of the checklist, and since only <span style=""font-style: italic;"">Echinocereus chisoensis</span> var. <span style=""font-style: italic;"">chisoensis </span>is known to occur in the U.S. (confirmed by John Kartesz to Larry Morse 25 Nov 1999), only the species is listed in the synthesis. The U.S. FWS has designated threatened status under the U.S. Endangered Species Act for <span style=""font-style: italic;"">E. chisoensis</span> var. <span style=""font-style: italic;"">chisoensis </span>only. Jackie Poole mentioned an additional variety of <span style=""font-style: italic;"">E. chisoensis</span> occurring in Mexico, <span style=""font-style: italic;"">E. chisoensis</span> var. <span style=""font-style: italic;"">fobeanus</span> (pers. comm. to M. Martinez, July 1994, Poole et al. 2007, Anderson 2001).&#160; Spelling is <span style=""font-style: italic;"">Echinocereus chisosensis</span> in Flora of North America Editorial Committee (2003), and it is evident that Flora North America does not recognize varieties of <span style=""font-style: italic;"">E. chisosensis </span>as they mention the '<em>fobeanus</em>' as a species,<span style=""font-style: italic;""> Echinocereus foebeanus</span> [sic]<span style=""font-style: italic;"">.<br/><br/></span>Hunt <em>et al</em>. (2006) recognize two subspecies, the nominate and subsp. <em>fobeanus </em>(Oehme) N.P.Taylor.<span style=""font-style: italic;""><br/></span>"
152484,Sclerocactus nyensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CACTACEAE,Sclerocactus,nyensis,,,,,Hochstätter,"Published in the journal <em>Succulenta</em>, 71e(6): 253-255, December, 1992. Accepted by Kartesz (1999). According to Jim Morefield (May 2001), ""the descriptions and circumscriptions of <em>S. blainei, S. nyensis</em>, and <em>S. schlesseri</em> are highly inconsistent within and among the recent treatments, suggesting that Heil, Porter, Hochstaetter, and/or Welsh remain confused as to the similarities and differences between these taxa."" The Nevada Natural Heritage Program will treat all three as distinct until the confusion can be sorted out."
163990,Eleocharis palustris,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Eleocharis,palustris,,,,,(L.) Roem. &amp; Schult.,"<span style=""font-style: italic;"">Eleocharis palustris </span>falls within a  taxonomically difficult group including <span style=""font-style: italic;"">E. oxylepis</span>, <span style=""font-style: italic;"">E.  mamillata</span> and <span style=""font-style: italic;"">E. uniglumis</span>  (Tutin <span style=""font-style: italic;"">et al.</span> 1980) which would benefit from further investigation.&#160;A number of sub-specific taxa have been recognised within this species and two, ssp. <em>vulgaris</em> and ssp. <em>palustris,</em><em> </em>are widely accepted.<br/><br/>The Yemen population of <span style=""font-style: italic;"">E.&#160;palustris</span> is rather isolated and most collections made [..] are of a form with a rather large lower glume which partly encircles the spikelet, thus showing some approach to the European<em> E.&#160;uniglumis</em> (Link) Schult. One collection [..] from between Yarim and Radmah is remarkable for its very large spikelets but the nuts are similar to the more common form. The Yemen plant needs careful investigation and it is likely that one or more distinct varieties can be described (Wood 1997)."
164022,Leersia hexandra,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Leersia,hexandra,,,,,Sw.,
164064,Phalaris arundinacea,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Phalaris,arundinacea,,,,,L.,"<span style=""font-style: italic;"">P. arundinacea</span> includes a variety of taxa, including ssp. <em>rotgesii</em> which is endemic to Corsica, some authors treat this taxon as a species in which case it would probably be considered to be of conservation concern."
164118,Leersia oryzoides,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Leersia,oryzoides,,,,,(L.) Sw.,<p>There are no significant taxonomic issues associated with this name.</p>
164156,Alopecurus aequalis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Alopecurus,aequalis,,,,,Sobol.,<p>There are no significant taxonomic issues associated with this name.<em> A. aequalis</em> has been shown to hybridise with <em>A. geniculatus</em> (<em>A</em>. ×<em>haussknechtianus</em> Asch. &amp; Graebn.) which occurs fairly frequently in areas of sympatry but is not considered likely to affect the survival of the species or this evaluation.</p>  <p></p><p> &#160;</p>
164175,Ranunculus sceleratus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,RANUNCULACEAE,Ranunculus,sceleratus,,,,,L.,<p>There are no significant taxonomic issues associated with this name.</p>
164189,Potamogeton perfoliatus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,POTAMOGETONACEAE,Potamogeton,perfoliatus,,,,,L.,"<p>The only taxonomic issue associated with this name is<em> P. juzepczukii</em>    P.I. Dorof. &amp; Tzvelev , which Wiegleb and Kaplan (1998) treat as a synonym but is accepted by the World Checklist of Selected Plant Families (The Board of Trustees of the Royal Botanic Gardens, Kew 2010).<br/></p><p><em>P. perfoliatus</em> has been shown to hybridize with the following European taxa: <em>P. alpinus</em> (<em>P.</em> × <em>prussicus </em>Hagstr.), <em>P. crispus</em> (<em>P.</em> ×<em>cooperi </em>(Fryer) Fryer), <em>P. gramineus</em> (<em>P.</em> × <em>nitens </em>Weber), <em>P. lucens</em> (<em>P.</em> ×<em>salicifolius </em>Wolfg. in Schult. &amp; Schult.), <em>P. praelongus</em> (<em>P.</em> ×<em>cognatus </em>Asch. &amp; Graebn.), <em>P. pusillus</em> (<em>P.</em> × <em>mysticus </em>Morong) and <em>P. schweinfurthii</em> (<em>P.</em> × <em>vaginans </em>(Bojer ex A. Benn.) Hagstr.).</p>"
164247,Eleocharis acicularis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Eleocharis,acicularis,,,,,(L.) Roem. &amp; Schult.,<p>There are no significant taxonomic issues associated with this name.</p>
164276,Bolboschoenus maritimus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Bolboschoenus,maritimus,,,,,(L.) Palla,"Until recently, other taxa were included within the concept of <span style=""font-style: italic;"">B. maritimus</span>; this obscures the limits of its distribution and may obscure population trends."
164335,Myriophyllum verticillatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,HALORAGACEAE,Myriophyllum,verticillatum,,,,,L.,"Tzvelev (2006) notes that ""sometimes three varieties are identified  under this species: var. <em>pectinatus</em> Wallr. with bracts as long  as or slightly longer than flowers; var. <em>intermedium </em>with  bracts almost 3 times as long as flowers; and var. <em>verticillatum</em>  with bracts almost 10 times as long as flowers""."
164340,Arundo donax,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Arundo,donax,,,,,L.,
164347,Epilobium hirsutum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,ONAGRACEAE,Epilobium,hirsutum,,,,,L.,
164411,Persicaria lapathifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,POLYGONACEAE,Persicaria,lapathifolia,,,,,(L.) Delarbre,"A portion of the genus <em>Polygonum</em> was separated as <em>Persicaria</em> leaving only members of the <em>Polygonum aviculare</em> group in the original genus. Whilst generally widely accepted, IPNI (for example) appears to retain <em>Polygonum</em> as the correct genus for this species, under which name it would be <em>P.&#160;lapathifolium</em> L. TROPICOS cites <em>Polygonum lapathifolium</em> var. <em>lapathifolium</em> as the accepted name. <em>P.&#160;lapathifolium</em> is a very variable taxon, to the extent that Tela Botanica lists 43 sub-specific taxa, but IPNI and TROPICOS list only between 10 and 20.&#160;Hybrids have been reported between this taxon and other <em>Persicaria</em> species, but reliable evidence is sparse; as suggested by Flora Nordica hybridisation is likely to be rare and is unlikely to affect the red list assessment.&#160;In the Arabian Peninsula, it appears likely that the treatment of taxa such as&#160;<em>P.&#160;lapathifolia</em>&#160;and&#160;<em>P. persicaria</em>&#160;is not consistent throughout the region."
164450,Epilobium parviflorum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,ONAGRACEAE,Epilobium,parviflorum,,,,,Schreb.,
164512,Catabrosa aquatica,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Catabrosa,aquatica,,,,,(L.) P.Beauv.,There are no significant taxonomic issues associated with this name.
164521,Potentilla supina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,Potentilla,supina,,,,,L.,
167856,Elatine triandra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,ELATINACEAE,Elatine,triandra,,,,,Schkuhr,"<p>There are no significant taxonomic issues associated with this name.</p><p>""V.A. Martynenk’s reports about this species for the Timan tundra and vicinity of Arkhangelsk are very doubtful. A deepwater ecoform with erect and not creeping stems on the bottom of the water body and larger semitransparent leaves resembling the submerged leaves of water starwort was described under the name <em>E. triandra</em> var. <em>callitricheoides </em>W. Nyl."" (Tzvelev 2006). ""Tall plants with long internodes and long narrow, lanceolate-oblong, flaccid leaves, with apical parts of the shoot and branches not rooted but upright, and often with flowers in both leaf axils of a node, have been distinguished as <em>E. callitrichoides</em>. Such plants often grow in sheltered places on very soft oozy bottoms; they are modifications and do not deserve taxonomic recognition"" (Preston 2010).<br/></p>"
167870,Hippuris vulgaris,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,PLANTAGINACEAE,Hippuris,vulgaris,,,,,L.,<p>There are no significant taxonomic issues associated with this name.</p>
167888,Nuphar pumila,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,NYMPHAEALES,NYMPHAEACEAE,Nuphar,pumila,,,,,(Timm) DC.,"<p><span style=""font-style: italic;"">N. pumila</span> is known to   hybridise with <em>N. lutea </em>(<em>N</em>. ×<span style=""font-style: italic;"">spenneriana </span>Gaudin) and although this hybrid is not infrequent where the ranges of the parents overlap, it is not considered likely to affect the survival of the species or this evaluation.</p>"
167903,Potamogeton friesii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,POTAMOGETONACEAE,Potamogeton,friesii,,,,,Rupr.,"There are no significant taxonomic issues affecting this name. <span style=""font-style: italic;"">P. friesii </span>is known to hybridise with <span style=""font-style: italic;"">P. crispus</span> (<em>P.</em> ×<span style=""font-style: italic;"">lintonii</span><em> </em>Fryer) and <span style=""font-style: italic;"">P. acutifolius</span> (<em>P.</em> ×<span style=""font-style: italic;"">pseudofriesii</span><em> </em>Dandy et G.Taylor) in Europe. These hybrids are uncommon and are unlikely to affect either the status of the species or this evaluation."
168634,Veronica peregrina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,PLANTAGINACEAE,Veronica,peregrina,,,,,L.,"An accepted synonym is <span style=""font-style: italic;"">Veronica chillensis</span> Kunth.<br/>Its common name is Necklace Weed."
168688,Ischaemum rugosum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Ischaemum,rugosum,,,,,Salisb.,
168696,Eleocharis acutangula,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Eleocharis,acutangula,,,,,(Roxb.) Schult.,
168711,Najas gracillima,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,HYDROCHARITACEAE,Najas,gracillima,,,,,(A.Braun ex Engelm.) Magnus,"Synomyn is <span style=""font-style: italic;"">Najas indica </span><span id=""lblTaxonDesc"">(Willdenow) Chamisso var.<span style=""font-style: italic;""> gracillima</span> A. Braun ex Engelm.<br/><br/><br/><h1><span class=""authorship""><br/></h1></span>"
168721,Sacciolepis indica,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Sacciolepis,indica,,,,,(L.) A.Chase,
168729,Poa annua,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Poa,annua,,,,,L.,
168737,Epilobium palustre,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,ONAGRACEAE,Epilobium,palustre,,,,,L.,
168748,Beckmannia syzigachne,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Beckmannia,syzigachne,,,,,(Steud.) Fern.,<p>There are no significant taxonomic issues associated with this name.</p>
168797,Cyperus unioloides,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,unioloides,,,,,R.Br.,
168798,Drosera rotundifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,DROSERACEAE,Drosera,rotundifolia,,,,,L.,
168941,Schoenoplectiella erecta,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Schoenoplectiella,erecta,,,,,(Poir.) Lye,This is a morphologically variable species with many synonyms. Some authors distinguish subsp. <em>raynalii </em>(Schuyler) Beentje. The difference between the subspecies was based mainly on the waviness of the nutlet. Subsp. <em>erectus </em>differs mainly from subsp. <em>raynalii </em>in lacking the very pronounced frill on the nutlet.
168957,Eriocaulon cinereum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,ERIOCAULACEAE,Eriocaulon,cinereum,,,,,R.Br.,
168960,Plantago major,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,PLANTAGINACEAE,Plantago,major,,,,,L. ,
168969,Cyperus haspan,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,haspan,,,,,L.,
168985,Phyllanthus reticulatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,PHYLLANTHACEAE,Phyllanthus,reticulatus,,,,,Poir.,
169030,Paspalum distichum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Paspalum,distichum,,,,,L. ,
169043,Brachiaria reptans,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Brachiaria,reptans,,,,,(L.) C.A.Gardner &amp; C.E.Hubb.,
169072,Nelumbo lutea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,NELUMBONACEAE,Nelumbo,lutea,,,,,Willd.,
170450,Vigna luteola,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Vigna,luteola,,,,,(Jacq.) Benth.,"<p><em>Vigna luteola</em> (Jacq.) Benth. is a genepool tertiary wild relative of both Bambara Groundnut [<em>Vigna subterranea</em> (L.) Verdc. var. <em>subterranea </em>(L.) Verdc.] and Cowpea [<em>Vigna unguiculata</em> (L.) Walp. var. <em>unguiculata </em>(L.) Walp.]. The species is also&#160;classified in Taxon Group 2 of Bambara Groundnut and&#160;Taxon Group 3 of&#160;Cowpea&#160;(Vincent&#160;<em>et al.</em>&#160;2013), following the definition of Maxted&#160;<em>et al.&#160;</em>(2006).<em></em></p>"
173647,Diospyros sandwicensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,EBENACEAE,Diospyros,sandwicensis,,,,,(A.DC.) Fosberg,
173751,Diospyros hillebrandii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,EBENACEAE,Diospyros,hillebrandii,,,,,(Seem.) Fosberg,
175246,Schoenoplectus tabernaemontani,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Schoenoplectus,tabernaemontani,,,,,(C.C.Gmel.) Palla,"Some authorities treat&#160;<span style=""font-style: italic;"">Schoenoplectus tabernaemontani </span>as a subspecies of <span style=""font-style: italic;"">S.&#160;lacustris </span>(e.g., Sell and Murrell 1996, Castroviejo <span style=""font-style: italic;"">et al</span>. 2008) while others (such as TROPICOS) maintain it within <span style=""font-style: italic;"">Scirpus</span>. In Euro-Med checklist this is a synony of S. lacustris subsp. glaucus (Sm.) Bech (Euro+Med PlantBase).&#160;<br/><br/><span style=""font-style: italic;"">Schoenoplectus tabernaemontani</span> hybridises with <span style=""font-style: italic;"">S.&#160;triqueter</span> (L.) Palla and is reported to hybridise with <span style=""font-style: italic;"">S.&#160;lacustris</span>, however the latter is unproven whilst the former is not sufficiently frequent to affect the Red List assessment for this species (Jermy <span style=""font-style: italic;"">et al</span>. 2007)."
175559,Persicaria maculosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,POLYGONACEAE,Persicaria,maculosa,,,,,Gray,"A portion of the genus <em>Polygonum</em> was separated as <em>Persicaria</em> leaving only members of the <em>Polygonum aviculare</em> group in the original genus. Whilst generally widely accepted, IPNI and TROPICOS (for example) appear to retain <em>Polygonum</em> as the correct genus for this species, under which name it would be <em>P.&#160;persicaria</em> L.&#160;Hybrids have been reported between this taxon and other <em>Persicaria</em> species, but reliable evidence is sparse; as suggested by Jonsell <span style=""font-style: italic;"">et al</span>. (2000) hybridisation is likely to be rare and is unlikely to affect the red list assessment.&#160;In the Arabian Peninsula, it appears likely that the treatment of taxa such as <em>P.&#160;lapathifolia</em> and <em>P. persicaria</em> is not consistent throughout the region."
176113,Vicia lathyroides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Vicia,lathyroides,,,,,L.,"<span style=""background-color: white;""><span lang=""EN-US"">Following the definition of Maxted <em>et al.</em> (2006), </span><em></em><em><em></em></em><em><em><em></em></em></em><em><em><em><em>V. lathyroides</em></em></em></em> L. <span> <span lang=""EN-US"">is a wild relative (in Taxon Group 3) of <span lang=""EN-US"">Narbon Bean (<em>V. narbonensis</em> L.), Hungarian Vetch (<em>V. pannonica</em> Crantz) and Common Vetch (<em>V. sativa</em> L.) (Maxted 1993, 1995). It is also a wild relative <span lang=""EN-US""><span lang=""EN-US"">(in Taxon Group 4) of <span lang=""EN-US"">One-flowered Vetch (<em>V. articulata</em> Hornem.) and <span lang=""EN-US""><span lang=""EN-US"">Bitter Vetch (<em>V. ervilia</em> (L.) Willd.),  and a tertiary wild relative of Faba Bean (<em>V. faba</em> L.) (Pickersgill <em>et al.</em> 1983).</span></span></span></span>"
176927,Glossostigma diandrum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,PHRYMACEAE,Glossostigma,diandrum,,,,,(L.) Kuntze ,<em><br/></em>
131762561,Cyperus sesquiflorus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,sesquiflorus,,,,,(Torr.) Mattf. &amp; Kük.,
177124,Najas guadalupensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,HYDROCHARITACEAE,Najas,guadalupensis,,,,,(Spreng.) Magnus,"<p><span style=""font-weight: bold;"">This species is not found in India (Kew World Plant Database)</span><br/></p>"
181378,Sclerocactus brevispinus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CACTACEAE,Sclerocactus,brevispinus,,,,,K.D.Heil  &amp;  J.M.Porter,"Studies on population genetics and phylogeny of the complex&#160;<span style=""font-style: italic; "">Sclerocactus glaucus </span>showed that&#160;<span style=""font-style: italic; "">S. brevispinus</span>&#160;and&#160;<span style=""font-style: italic; "">S. wetlandicus&#160;</span>are different at the species rank (Heil and Porter 1994,&#160;Porter&#160;<span style=""font-style: italic; "">et al</span>. 2000). Therefore, <em>S. brevispinus</em> is here assessed as a separate species.<span style=""font-style: italic; ""><span style=""font-style: italic; ""><br/></span><span style=""font-style: italic; ""><br/></span>"
193533,Acer circinatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Acer,circinatum,,,,,Pursh,
193830,Acer macrophyllum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Acer,macrophyllum,,,,,Pursh,
193849,Acer pensylvanicum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Acer,pensylvanicum,,,,,L.,
193853,Acer platanoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Acer,platanoides,,,,,L.,<em>Acer platanoides </em>subsp. <em>turkestanicum </em>is not included here as it is cosnidered valid at species level:&#160;<em>Acer turkestanicum</em>.
193860,Acer rubrum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Acer,rubrum,,,,,L.,
193862,Acer saccharinum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Acer,saccharinum,,,,,L.,
193863,Acer saccharum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Acer,saccharum,,,,,Marshall,Infrataxa recognized: <br/>- <em>Acer saccharum</em> Marshall subsp. <em>saccharum</em>  <br/>- <em>Acer saccharum</em> subsp. <em>ozarkense</em> Murray<br/>- <em>Acer saccharum</em> var. <em>rugelii</em> (Pax) Rehder<br/>- <em>Acer saccharum</em> var. <em>schneckii</em> Rehder.
193872,Acer spicatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Acer,spicatum,,,,,Lam.,
193896,Magnolia acuminata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,Magnolia,acuminata,,,,,(L.) L.,
193941,Magnolia fraseri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,Magnolia,fraseri,,,,,Walter,
193948,Magnolia grandiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,Magnolia,grandiflora,,,,,L.,There are numerous synonyms as listed on Plant List&#160;http://www.theplantlist.org/tpl/record/kew-117615
194013,Magnolia tripetala,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,Magnolia,tripetala,,,,,(L.) L.,
194015,Liriodendron tulipifera,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,Liriodendron,tulipifera,,,,,L.,
194018,Magnolia virginiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,Magnolia,virginiana,,,,,L.,
194049,Quercus agrifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,agrifolia,,,,,Née,
194051,Quercus alba,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,alba,,,,,L.,
194058,Quercus arizonica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,arizonica,,,,,Sarg.,
194067,Quercus austrina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,austrina,,,,,Small,
194072,Quercus carmenensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,carmenensis,,,,,C.H.Müll.,
194074,Quercus cerris,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,cerris,,,,,L.,
194076,Quercus chrysolepis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,chrysolepis,,,,,Liebm.,
194079,Quercus coccinea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,coccinea,,,,,Münchh.,
194127,Quercus falcata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,falcata,,,,,Michx.,
194130,Quercus fusiformis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,fusiformis,,,,,Small,"Difficulty arises in identifying<em> Quercus fusiformis</em> from <em>Q. virginiana</em>. However, this is only true for <em>Q. fusiformis</em> in the US. The issue is reflected in taxonomic treatments, including reducing <em>Q. fusiformis</em> to varietal rank under <em>Q. virginiana </em>when <em>Q. fusiformis</em> in northeastern Mexico is amply distinct from <em>Q. virginiana</em>."
194132,Quercus gambelii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,gambelii,,,,,Nutt.,
194133,Quercus garryana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,garryana,,,,,Douglas ex Hook.,
194134,Quercus geminata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,geminata,,,,,Small,"Jean Louis Helardot does not approve the species, listing <em>Q. virginiana</em> as a synonym."
194137,Quercus hemisphaerica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,hemisphaerica,,,,,Bartram ex Willd.,
194186,Quercus laurifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,laurifolia,,,,,Michx.,
194195,Quercus marilandica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,marilandica,,,,,(L.) Münchh.,
194196,Quercus michauxii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,michauxii,,,,,Nutt.,
194199,Quercus mohriana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,mohriana,,,,,Buckley ex Rydb.,
194204,Quercus myrtifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,myrtifolia,,,,,Willd.,
194205,Quercus nigra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,nigra,,,,,L.,
194220,Quercus phellos,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,phellos,,,,,L.,
194221,Quercus polymorpha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,polymorpha,,,,,Schltdl. &amp; Cham.,
194224,Quercus pumila,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,pumila,,,,,Walter,
194226,Quercus rubra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,rubra,,,,,L.,
194227,Quercus rugosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,rugosa,,,,,Née,
194234,Quercus sinuata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,sinuata,,,,,Walter,
194236,Quercus stellata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,stellata,,,,,Wangenh.,
194242,Quercus turbinella,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,turbinella,,,,,Greene,
194244,Quercus velutina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,velutina,,,,,Lam.,
